,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc
4844,1641795,What orange topping is on the pizza?,164179,other,five,"['carrots', 'carrots', 'carrots', 'carrots', 'carrots', 'carrots', 'carrot', 'carrot', 'carrot', 'carrot']",carrots,0.0
4845,1485495,What mineral is found in this fruit?,148549,other,five,"['potassium', 'potassium', 'potassium', 'potassium', 'potassium', 'potassium', 'potassium', 'potassium', 'potassium', 'potassium']",potassium,100.0
4846,3647435,Who invented the first one of these?,364743,other,one,"['richard trevithick', 'richard trevithick', 'richard trevithick', 'richard trevithick', 'mr steam engine', 'mr steam engine', 'thomas', 'thomas', 'english', 'english']",george westinghouse,0.0
4847,4315575,Where are these giraffes living?,431557,other,eight,"['zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo']",zoo,100.0
4848,5427825,What time of year is it?,542782,other,four,"['winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter']",winter,100.0
4849,460115,How many passengers will this plane transport?,46011,other,one,"['6', '6', '6', '6', '10', '10', '30', '30', '20', '20']",4,0.0
4850,72815,What are the horse breeds that the people are riding?,7281,other,four,"['arabian', 'arabian', 'arabian', 'arabian', 'mustang', 'mustang', 'mustang', 'mustang', 'palomino', 'palomino']",arabian,100.0
4851,5061375,What activity are these tools used for?,506137,other,other,"['cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking']",cook,100.0
4852,2687705,What prompted this municipality to install this sign?,268770,other,eight,"['dumping', 'dumping', 'dumping', 'dumping', 'no parking', 'no parking', 'littering', 'littering', 'bears', 'bears']",pollution,0.0
4853,977905,What kind of airplanes are those?,97790,other,one,"['fighter jets', 'fighter jets', 'fighter jets', 'fighter jets', 'fighter jets', 'fighter jets', 'fighters', 'fighters', 'jet prop planes', 'jet prop planes']",fighter,60.0
4854,3040995,What is the machine in the image used for?,304099,other,two,"['moving luggage', 'moving luggage', 'moving luggage', 'moving luggage', 'moving luggage', 'moving luggage', 'conveying luggage', 'conveying luggage', 'luggage', 'luggage']",luggage,60.0
4855,381865,Cool hand luke went to prison for defacing these?,38186,other,one,"['parking meters', 'parking meters', 'parking meters', 'parking meters', 'meters', 'meters', 'parking meter', 'parking meter', 'buildings', 'buildings']",yes,0.0
4856,5403545,What type of cake might be found here?,540354,other,seven,"['urinal', 'urinal', 'urinal', 'urinal', 'urinal', 'urinal', 'urinal', 'urinal', 'soap', 'soap']",none,0.0
4857,1366805,This famous brand of shoe wear is called what?,136680,other,other,"['converse', 'converse', 'converse', 'converse', 'converse', 'converse', 'converse', 'converse', 'vans', 'vans']",converse,100.0
4858,4690305,Wht activity is about to take place?,469030,other,other,"['surfing', 'surfing', 'surfing', 'surfing', 'surfing', 'surfing', 'surfing', 'surfing', 'surf', 'surf']",surfing,0.0
4859,815125,Name the ceramic type used to make these flower vases shown in this picture?,81512,other,three,"['porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'glazed ceramic', 'glazed ceramic', 'clay', 'clay']",porcelain,100.0
4860,415075,What is on the bread on the left?,41507,other,five,"['cheese', 'cheese', 'cheese', 'cheese', 'cheesy', 'cheesy', 'garlic', 'garlic', 'garlic butter', 'garlic butter']",cheese,100.0
4861,4543145,What do these animals consume to survive?,454314,other,eight,"['fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'berries', 'berries']",berry,60.0
4862,4568165,What utensil is this?,456816,other,five,"['fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork']",fork,100.0
4863,3061355,What is the complimentary color to the man's shirt?,306135,other,seven,"['yellow', 'yellow', 'yellow', 'yellow', 'blue', 'blue', 'blue', 'blue', 'black', 'black']",red,0.0
4864,494735,What might the card say?,49473,other,three,"['welcom', 'welcom', 'welcome', 'welcome', 'happy anniversary', 'happy anniversary', 'get well soon', 'get well soon', 'happy birthday', 'happy birthday']",congratulations,0.0
4865,1186255,Name the brand or model of the refrigerator shown in this picture?,118625,other,three,"['frigidaire', 'frigidaire', 'frigidaire', 'frigidaire', 'whirlpool', 'whirlpool', 'whirlpool', 'whirlpool', 'rubbermaid', 'rubbermaid']",whirlpool,100.0
4866,1662595,What food do these animals eat?,166259,other,eight,"['fish', 'fish', 'fish', 'fish', 'seed', 'seed', 'corn', 'corn', 'bread', 'bread']",fish,100.0
4867,1424545,These are the domesticated variety of what kind of creature?,142454,other,eight,"['cats', 'cats', 'cats', 'cats', 'cats', 'cats', 'cat', 'cat', 'cat', 'cat']",cat,100.0
4868,3917745,What bathroom appliance is this kid sitting next to?,391774,other,three,"['toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet']",toilet,100.0
4869,4415355,What are the decals made of?,441535,other,three,"['plastic', 'plastic', 'plastic', 'plastic', 'vinyl', 'vinyl', 'plastic sticker', 'plastic sticker', 'planes', 'planes']",paper,0.0
4870,1090555,How many lives does this thing have?,109055,other,eight,"['9', '9', '9', '9', '9', '9', '1', '1', '1', '1']",1,100.0
4871,1706385,What are they drinking?,170638,other,eight,"['water', 'water', 'water', 'water', 'water', 'water', 'water', 'water', 'water', 'water']",water,100.0
4872,4522635,What type of bear species is shown in the picture?,452263,other,eight,"['brown', 'brown', 'brown', 'brown', 'brown', 'brown', 'brown', 'brown', 'grizzly', 'grizzly']",grizzly,60.0
4873,3282005,What breed of dog is this?,328200,other,eight,"['beagle', 'beagle', 'beagle', 'beagle', 'lab', 'lab', 'lab', 'lab', 'mutt', 'mutt']",boxer,0.0
4874,2764135,Who is this cake for?,276413,other,three,"['30 year old', '30 year old', '30 year old', '30 year old', '30 year old', '30 year old', '30 year old person', '30 year old person', 'child', 'child']",birthday person,0.0
4875,4011235,What do giraffes like to eat?,401123,other,eight,"['grass', 'grass', 'grass', 'grass', 'leaves and twigs of acacia or mimosa', 'leaves and twigs of acacia or mimosa', 'hay and leaves', 'hay and leaves', 'hay', 'hay']",hay,60.0
4876,4327325,Which one of these animals is native to north america?,432732,other,eight,"['deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer', 'deer']",deer,100.0
4877,918395,When might you dress like this?,91839,other,other,"['wedding', 'wedding', 'meetings', 'meetings', 'night out', 'night out', 'work', 'work', 'meeting', 'meeting']",wedding,0.0
4878,1491975,What profession is permitted to sentence people to this location?,149197,other,seven,"['judge', 'judge', 'judge', 'judge', 'judge', 'judge', 'judge', 'judge', 'police', 'police']",judge,100.0
4879,1194765,What item indicates that the speaker is not a culinary expert?,119476,other,other,"['tie', 'tie', 'tie', 'tie', 'slide', 'slide', 'suit', 'suit', 'projector', 'projector']",microphone,0.0
4880,2936255,What gaming system is being played?,293625,other,four,"['wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'ps3', 'ps3']",wii,100.0
4881,4488375,How many calories are contained in this food?,448837,other,five,"['200', '200', '200', '200', '830', '830', '250', '250', '300', '300']",300,60.0
4882,4454335,This appliance is used for what?,445433,other,nine,"['heating food', 'heating food', 'heating food', 'heating food', 'refrigeration', 'refrigeration', 'heat food', 'heat food', 'keeping food cold', 'keeping food cold']",refrigerate,0.0
4883,2116755,What is the meter for?,211675,other,one,"['parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'to pay for parking', 'to pay for parking']",parking,0.0
4884,2237395,When did people start wearing those types of hat like the man in the plaid shirt?,223739,other,seven,"['early 19th century', 'early 19th century', 'early 19th century', 'early 19th century', 'early 19th century', 'early 19th century', 'mid 20th century', 'mid 20th century', '1900', '1900']",1800,0.0
4885,2952695,How is this item prepared?,295269,other,five,"['baked', 'baked', 'baked', 'baked', 'baked', 'baked', 'it is baked', 'it is baked', 'bake', 'bake']",baked,100.0
4886,513045,What species of animal is this?,51304,other,eight,"['yak', 'yak', 'yak', 'yak', 'b grunniens', 'b grunniens', 'highland cattle', 'highland cattle', 'oxen', 'oxen']",yak,100.0
4887,2525495,These shirts are in store or at home?,252549,other,three,"['store', 'store', 'store', 'store', 'store', 'store', 'in store', 'in store', 'in store', 'in store']",store,100.0
4888,1330615,What type of animal is this?,133061,other,eight,"['cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow']",cow,100.0
4889,5583885,What are the candies on this cake?,558388,other,five,"['birthday', 'birthday', 'birthday', 'birthday', ""m and m's"", ""m and m's"", 'birthday candles', 'birthday candles', 'm and m', 'm and m']",candy,0.0
4890,5723035,What is the purpose of these vehicles?,572303,other,one,"['transportation', 'transportation', 'transport', 'transport', 'cargo transport', 'cargo transport', 'moving freight', 'moving freight', 'haul equipment', 'haul equipment']",transport,60.0
4891,5059335,Why do we suspect this is a poor tanning day?,505933,other,seven,"['cloudy', 'cloudy', 'cloudy', 'cloudy', 'too cloudy', 'too cloudy', 'it is cloudy', 'it is cloudy', 'cloudy in winter', 'cloudy in winter']",cloudy,100.0
4892,2489185,Which room in a typical appartment is shown in this picture?,248918,other,seven,"['bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom', 'bedroom']",bedroom,100.0
4893,5167505,In what sport do people use the items pictured here?,516750,other,four,"['kayaking', 'kayaking', 'kayaking', 'kayaking', 'kayaking', 'kayaking', 'conoeing', 'conoeing', 'kayak', 'kayak']",kayak,100.0
4894,4305465,Is this safe or dangerous?,430546,other,four,"['dangerous', 'dangerous', 'dangerous', 'dangerous', 'dangerous', 'dangerous', 'dangerous', 'dangerous', 'that is dangerous', 'that is dangerous']",danger,100.0
4895,2295995,What antioxidants does this fruit contain?,229599,other,five,"['vitamin c', 'vitamin c', 'vitamin c', 'vitamin c', 'vitamin c', 'vitamin c', 'lutein', 'lutein', 'antioxidants', 'antioxidants']",vitamin c,100.0
4896,1579555,What is this model train sitting on?,157955,other,one,"['track', 'track', 'track', 'track', 'model tracks', 'model tracks', 'tracks', 'tracks', 'table', 'table']",track,100.0
4897,3034095,What is the weather like?,303409,other,eight,"['sunny', 'sunny', 'sunny', 'sunny', 'sunny', 'sunny', 'sunny', 'sunny', 'cold', 'cold']",sunny,100.0
4898,338355,What gaming system are they playing?,33835,other,four,"['wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'wii', 'wee', 'wee']",wii,100.0
4899,3256905,Can you guess the material used to make the post shown in this picture?,325690,other,one,"['aluminum', 'aluminum', 'aluminum', 'aluminum', 'metal', 'metal', 'metal', 'metal', 'sheet metal', 'sheet metal']",metal,100.0
4900,4714465,What time of day is it?,471446,other,ten,"['evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'morning', 'morning', 'dusk', 'dusk']",evening,0.0
4901,3678765,What birds are these?,367876,other,eight,"['gulls', 'gulls', 'gulls', 'gulls', 'seagulls', 'seagulls', 'pelicans', 'pelicans', 'grey birds', 'grey birds']",seagulls,0.0
4902,4725305,This animal is known for several acute senses including what?,472530,other,eight,"['hearing', 'hearing', 'hearing', 'hearing', 'smell', 'smell', 'vision', 'vision', 'vision and hearing', 'vision and hearing']",hear,100.0
4903,2235545,Which animal shown is closely associated with roof nests and holland?,223554,other,eight,"['stork', 'stork', 'stork', 'stork', 'pelican', 'pelican', 'seagull', 'seagull', 'pelicans', 'pelicans']",pelican,100.0
4904,17995,On what type of fuel source do these vehicles run on?,1799,other,one,"['gas', 'gas', 'gas', 'gas', 'diesel', 'diesel', 'waste', 'waste', 'petroleum', 'petroleum']",diesel,60.0
4905,2767195,What might be their hobby?,276719,other,seven,"['cars', 'cars', 'cars', 'cars', 'memberships', 'memberships', 'classic cars', 'classic cars', 'autos', 'autos']",car,100.0
4906,2370605,Where would you find this mode of transportation?,237060,other,one,"['airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'aiport', 'aiport']",airport,100.0
4907,5743505,What tool are they using to shield themselves?,574350,other,seven,"['umbrella', 'umbrella', 'umbrella', 'umbrella', 'umbrella', 'umbrella', 'umbrellas', 'umbrellas', 'umbrellas', 'umbrellas']",umbrella,100.0
4908,4327245,What other animal has colouration like the animal on the left?,432724,other,eight,"['skunk', 'skunk', 'skunk', 'skunk', 'zebra muscles', 'zebra muscles', 'penguin', 'penguin', 'tiger', 'tiger']",zebra,0.0
4909,2788905,Name the type of dress material the person is wearing in this picture?,278890,other,three,"['cotton', 'cotton', 'cotton', 'cotton', 'cotton', 'cotton', 'polyester', 'polyester', 'polyester', 'polyester']",denim,0.0
4910,3635815,What brand of softdrink does this establishment serve?,363581,other,five,"['coke', 'coke', 'coke', 'coke', 'coca cola', 'coca cola', 'coca cola', 'coca cola', 'pepsi', 'pepsi']",coca cola,100.0
4911,623555,Who officiates these games?,62355,other,four,"['umpires', 'umpires', 'umpires', 'umpires', 'baseball fans', 'baseball fans', 'referee', 'referee', 'umpire', 'umpire']",umpire,100.0
4912,3174245,Should the graffiti on this truck be considered vandalism or art?,317424,other,one,"['vandalism', 'vandalism', 'vandalism', 'vandalism', 'vandalism', 'vandalism', 'vandalism', 'vandalism', 'art', 'art']",art,60.0
4913,1197525,What drink is being prepared?,119752,other,five,"['coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'smoothie', 'smoothie', 'smoothie', 'smoothie']",smoothie,100.0
4914,795895,What country is it likely this is?,79589,other,six,"['africa', 'africa', 'africa', 'africa', 'south africa', 'south africa', 'south africa', 'south africa', 'kenya', 'kenya']",africa,100.0
4915,4300965,What activity is taking place?,430096,other,other,"['skateboarding', 'skateboarding', 'skateboarding', 'skateboarding', 'skaetboarding', 'skaetboarding', 'skateboard', 'skateboard', 'nothing', 'nothing']",skateboarding,0.0
4916,4355765,What is the name of the fruit that is sliced?,435576,other,five,"['cantaloupe', 'cantaloupe', 'cantaloupe', 'cantaloupe', 'cantaloupe', 'cantaloupe', 'cantaloupe', 'cantaloupe', 'cantelope', 'cantelope']",pineapple,0.0
4917,4747115,What is the traditional name for this kind of structure?,474711,other,other,"['fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'log cabin', 'log cabin']",fence,100.0
4918,1201575,What type of bowl is filled with water in this photo?,120157,other,seven,"['toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet', 'toilet']",toilet,100.0
4919,2052225,What would you drink to go with this food?,205222,other,five,"['coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'milk', 'milk', 'tea', 'tea']",milk,60.0
4920,4572265,What type of flooring is in the picture?,457226,other,three,"['wood', 'wood', 'wood', 'wood', 'hardwood', 'hardwood', 'hardwood', 'hardwood', 'wood flooring', 'wood flooring']",wood,100.0
4921,2804135,Where would you find this sign?,280413,other,one,"['city', 'city', 'city', 'city', 'city', 'city', 'downtown', 'downtown', 'streets', 'streets']",street,60.0
